鈆	-19.130753	-7.4449625	1.7735529
籲	7.333585	-7.3399544	-15.15521
綈	-10.411892	-5.5146866	-0.8443946
瀾	-18.841295	7.660741	-24.8648
惲	10.22633	-12.555779	-29.219961
畝	14.904366	-19.33967	-7.641371
彎	-21.013453	24.24766	-0.7208682
倕	-3.9643972	-19.903008	-17.259457
釗	4.9921284	-16.277946	-28.49415
偘	4.0988436	-30.841385	-2.939041
珪	0.8181021	-15.223164	-32.10451
縹	-22.462523	-4.0259867	-14.713548
彬	1.5240076	-11.881829	-30.391523
紋	-11.181744	-6.5239472	-3.2595916
龕	-2.5793447	-25.352798	-7.565404
慜	18.83806	26.582613	-13.465763
暹	3.987295	-12.954519	-34.573563
璋	0.4065062	-15.521255	-32.20371
憫	18.976091	26.74818	-13.519106
靄	-23.646769	-2.5310955	-13.686795
紳	-1.6903672	-4.1624484	-22.004162
鬯	7.9923425	-17.405005	-14.0432625
璘	-12.188745	-12.50644	-3.30363
舁	-17.747208	-20.62676	11.373824
郊	-7.707559	-0.6758225	-20.122475
毖	28.946712	-1.0947211	12.4501
蕃	-7.9709735	-5.482542	-24.746107
釐	-0.1027241	-2.8136337	-2.5535934
溏	-4.4514556	-29.008446	16.877289
胄	4.934477	-2.0050924	-34.280087
葺	-3.590817	-21.966173	-10.337971
彞	6.7439084	12.84171	23.366602
訥	22.293987	31.06133	2.5538788
嶠	-22.95182	-13.153761	-16.862171
朴	1.0342987	6.311943	-24.671629
梅	-30.813013	-5.5392165	-8.721914
瑝	23.580267	19.79654	16.542988
杭	-8.903429	-8.348114	-31.03112
卯	30.308538	-15.173262	-8.967139
㾕	1.8282565	-23.160383	15.561004
凜	-1.515188	17.482206	-22.52933
轂	-18.907293	-19.07249	1.2513359
靦	10.54788	20.964626	-15.5501585
骸	4.7472577	9.351178	1.8572822
軫	-11.204251	31.426136	-16.954628
卜	10.63122	-27.65227	-16.510624
㳙	-22.274958	2.9538834	-30.576513
范	1.6577018	-8.043019	-26.208256
寨	-4.522164	-15.872047	-12.300793
聆	28.867697	23.60603	-13.345394
蹟	5.220582	14.856076	-35.4166
霏	-25.28078	-0.9900773	-15.678845
琁	-16.026052	-21.463528	-3.2029774
幅	14.458859	-23.08035	-11.777953
帚	-21.753849	13.140578	-0.8938887
葱	-44.423065	4.9512577	-0.53448355
俟	16.847101	-4.3852224	-26.399784
徤	0.4062594	30.563353	-5.8857307
涒	-11.5738125	-17.13085	-28.10715
灘	-17.721653	9.404747	-19.687143
穰	33.132786	-3.787903	15.622628
帥	1.0179036	-5.6765	-20.78332
駢	10.655695	-3.095007	0.45760995
組	-6.0621567	-4.1252704	-5.625555
絛	-7.722222	2.3008094	0.5285383
𨥜	-17.258722	2.5035522	8.372758
茫	-15.18175	7.1738696	-28.37681
殫	14.640444	-4.2171674	-10.910143
韜	1.947535	12.464568	-33.711136
卭	-12.665076	-8.422033	-29.95972
肄	-1.3416578	-8.980016	-14.962284
烽	-24.106718	2.168568	-9.213759
漉	-24.905191	9.705574	-3.0706573
掞	-3.5584292	-25.294285	-16.946688
坤	-18.241257	22.106798	-21.346659
襧	34.012257	-5.0983	9.382547
琬	13.022601	-11.721884	-28.614996
禖	7.6356106	-3.7324376	13.031221
裓	-11.637894	-0.27921343	-6.503839
枉	11.18692	15.064491	-3.8426716
虬	-26.063982	-11.448897	13.560466
掩	2.1884494	-6.5902557	-8.313411
祴	-11.784792	-0.4504711	-6.7642055
畦	-23.371244	-14.783543	-24.63294
霧	-23.728523	0.13538681	-13.78687
濃	-34.55395	-1.5867759	-14.0937195
恥	12.896905	19.496733	-14.006125
蜿	-13.715171	-18.213428	-13.682414
蜒	-27.733612	3.1314287	26.97098
薛	2.3447618	-7.749948	-25.249523
奎	12.67441	-23.87308	-1.6514614
滎	-5.3177533	-9.892381	-25.587627
襴	-21.3479	-13.358928	0.48899493
稹	6.4633813	-17.738405	-22.817677
拙	-0.20794874	5.8476243	-22.637093
蛟	-25.211023	-9.663689	13.169685
鵲	-31.03607	-5.96964	21.023611
舡	-14.541917	9.320708	-20.601267
裴	3.6051903	-6.7207303	-26.764511
酤	-34.64464	12.792739	3.2043312
喬	19.043463	-8.501754	4.7592053
遶	-12.600673	24.237888	-17.499113
匝	-12.375064	22.189291	-16.512552
飄	-21.821884	9.052433	-11.992846
陞	12.786504	-5.601279	-23.012318
跏	-5.5524507	3.560224	-12.183871
否	24.185106	4.1986766	-12.018517
摖	10.104075	-11.427772	18.934582
𨷖	5.864479	29.374535	-5.862496
庫	-1.9514812	-4.355909	-14.947115
鍛	-23.360916	-7.683777	0.85862786
冶	-22.97561	-8.780096	1.3075299
埏	-23.641336	-14.053711	6.2316003
埴	-23.68136	-14.300787	6.475555
鐫	-8.665138	-26.612024	-3.7295268
閉	0.33950058	-9.788035	-8.853844
枷	-3.1394541	9.7265625	3.9446151
鎖	-3.0146906	7.566325	2.3638542
杻	-3.3892102	10.090904	4.1863503
暝	14.871112	24.194609	3.7490835
灰	-24.537296	1.9461628	-3.5330017
遞	25.29314	9.14054	-27.094255
痆	21.326122	-0.10187153	10.00795
熬	-28.370514	4.708019	-3.100945
完	17.397396	-12.428751	-16.569424
冡	-0.23793764	-19.821688	-14.846309
筋	-9.503144	25.385494	11.354287
脉	-28.931538	6.335852	-26.260227
迊	-12.824662	21.913618	-16.666254
催	-0.5438598	21.4266	-7.1432166
撞	-10.552902	18.363562	-4.5403657
慇	11.737077	5.702947	-20.831915
沸	-27.812794	7.5079503	-6.817064
屎	-22.39499	25.820034	11.445445
鋒	-19.723196	19.002125	6.6028914
廄	-18.821774	-15.335803	14.868535
產	11.650439	-2.739026	-5.538696
媵	19.553804	-14.129999	-2.63365
麝	-31.395292	0.7222464	-9.544245
釧	-16.856817	-14.887609	0.004746541
鐶	-16.912407	-14.628573	0.4796941
脆	4.449484	12.480623	4.1073184
畋	-22.6969	-8.15282	27.007626
獰	-26.989265	0.9710972	19.257347
肢	-3.7103622	26.183254	14.608094
寢	6.7703605	-13.207938	-4.3939176
袒	-8.196358	2.4811063	-5.0184603
豔	1.5677727	14.553509	-19.640577
踴	-18.756248	14.709527	-26.661823
嫉	18.160362	20.575058	-7.9780703
妬	17.271511	20.34591	-6.0567417
瞑	16.431429	26.365667	3.2730088
髓	-9.157247	26.667732	12.506733
址	-3.2092109	-22.52759	-10.08478
暄	-27.07652	13.313074	-16.302816
黨	26.54857	16.472178	-11.165966
悋	20.541367	20.390064	-9.140131
掠	13.459647	17.265717	-1.4068482
减	21.889431	-14.185651	-9.8183365
抗	13.867339	13.393429	-8.896149
凌	16.770693	7.057993	-3.6836214
𢝰	27.987705	-2.0179517	-25.635942
緲	-22.516016	-3.9652107	-14.555795
𠰸	-16.185568	22.039038	19.371082
評	20.194426	-4.361918	-21.931904
貶	22.602203	9.652864	-10.508862
芽	-38.721767	-2.3489406	-5.2694397
揩	-13.637541	23.689318	8.827039
蒜	-42.114754	4.358542	0.79090315
喚	10.489727	32.86056	-6.8785396
𢬃	5.3919477	-4.0945206	-13.752776
埋	-21.240911	-27.00903	2.539183
綰	-8.997323	3.3839798	-0.61705893
袖	-8.326489	3.8959272	-3.501906
揄	22.702164	8.924635	-8.812194
撮	-11.314595	20.817287	2.1208467
𢖍	-11.768126	-7.164377	-18.282778
壺	-23.934168	4.4046736	1.5067812
滂	-27.764914	3.619788	-20.205402
竽	-22.917038	23.718666	-5.984679
紆	-1.9724692	13.000541	-14.1791725
溜	25.382065	19.834436	9.894135
峞	-19.403734	-19.890682	-9.771882
嶪	-17.589025	-21.56355	-11.734264
僻	23.879427	15.556931	-4.059677
呾	27.116276	1.5099775	7.7326455
錙	11.262292	-21.38888	-8.990546
閴	-7.558356	14.231364	-27.698357
嗢	33.542015	9.603607	10.691196
拕	33.544838	9.608063	10.701188
癹	36.416992	3.303197	14.447497
悶	18.722332	22.07741	3.551478
眀	-5.7356763	0.4873953	-40.310246
暈	-21.069664	0.95201886	-16.463097
颺	-19.324415	9.8168545	-13.430094
斜	-16.8785	7.786022	-13.838419
鬢	-11.55298	-10.06869	4.0817404
匏	-36.236206	-9.321394	-3.7846615
叫	11.293359	32.604744	-6.236969
詼	16.4063	2.6059902	1.4136753
幖	3.2440767	-30.855957	-19.880726
蚖	-27.069149	4.495302	24.821947
粆	-33.928795	5.1941915	5.171441
糖	-33.564243	2.6653998	5.5887203
蔗	-38.214676	1.6392932	-4.2491884
漿	-32.67042	5.7371287	7.4091516
舐	-14.420077	16.856628	18.795137
吮	-17.525806	10.938866	21.377258
嗽	-20.136509	18.012321	17.723482
䈥	-6.9609766	20.625343	12.0229845
澁	2.1667795	26.964613	-23.399767
縵	-9.6364355	1.9882365	2.9725466
冷	-29.160347	12.741709	-14.10032
癢	-0.41270167	27.055416	13.974283
黏	-7.023918	7.9037933	-2.9261909
鞭	-15.849477	17.10104	-1.2267511
𤏙	-29.73764	15.58692	-12.5382
羸	-0.3801204	30.959877	-0.7850635
癲	0.39521497	34.439434	7.12875
坑	-19.25033	-25.312622	4.351396
污	-2.2294881	7.297326	-9.4085045
剌	33.80603	2.183589	7.774872
瀉	-26.37424	9.09957	-6.359649
痢	-1.9720503	32.5938	11.248088
惺	18.84962	21.743101	5.600358
痼	2.7939298	31.526972	5.382644
晴	-23.93243	1.5699712	-16.401815
羺	-20.672493	-12.267963	21.232601
㺃	-22.202599	2.784798	22.25197
瘜	-8.411078	26.212719	15.147652
喎	-14.324601	20.391905	23.111246
掔	-5.019067	13.969705	7.326004
脇	-3.5110908	23.835218	2.8701267
擥	-8.395783	17.760315	3.9697897
疱	-5.6698065	32.693596	11.004912
𩬇	2.2907426	0.8211008	10.831112
䫃	-1.5484087	-3.5493784	11.7678795
濯	-25.83693	13.486832	-6.156456
蝕	6.969694	4.9812517	0.62494063
䖝	-23.37588	2.8680937	27.288681
餉	7.711385	-11.074201	-10.062817
判	23.604305	0.7466993	-28.78324
慓	5.0403137	24.464224	-12.571505
羞	12.282508	19.291357	-14.445252
番	28.492292	-5.6179705	-23.003002
債	14.279527	-5.67652	-6.646018
饕	21.994083	21.526268	-5.11957
餮	21.857431	21.412458	-5.1792383
㐫	14.234904	9.428068	1.2638249
黜	16.083456	9.323955	-10.317989
鼠	-24.834423	0.6436184	26.173895
鷹	-27.637482	-5.1145635	23.503048
饗	4.5340066	-23.821602	-11.651228
耎	4.3208537	26.570484	-25.62563
弃	13.539296	3.827299	-6.7059674
酷	12.751939	13.266191	-4.0768175
讒	20.267992	12.409137	-5.664857
猪	-23.551535	-2.5582325	26.070698
魁	13.768431	16.966976	1.916556
膾	13.550588	17.39823	2.290753
敺	-13.475938	20.062105	-0.908005
溷	-23.38986	-27.616148	7.0415573
囂	7.833553	24.171331	-3.1521974
洟	-19.683079	23.688261	16.688286
騁	-0.8161926	17.486034	-12.041025
鄔	32.128437	7.9094434	2.319096
巴	32.531727	-10.077014	11.243481
汎	-15.493512	6.6287694	-24.378458
歐	-4.6724524	-8.742766	-27.75129
姤	17.127275	20.37063	-5.658941
詭	19.52089	13.30267	-0.43026203
薎	-0.5076152	-0.7535604	16.686691
糧	9.590015	-12.109099	-6.041619
煗	-29.734728	15.23053	-12.59683
鷃	-26.02403	-10.40094	21.621225
捉	-9.440538	15.755635	2.1328316
湧	-19.495975	12.258126	-26.266006
䖟	-20.909132	3.6210291	29.873405
叱	19.276886	11.946055	-10.265537
慤	10.234951	-12.428629	-29.291298
瘀	-6.7770977	34.923313	13.65544
犲	-26.66907	-0.94241923	26.15995
狼	-26.494097	-0.1776457	23.37189
蛆	-22.809391	5.1945634	26.141186
荏	17.31487	-22.764774	5.774378
苒	17.303717	-22.929771	5.6868453
倐	-4.546849	21.767813	-30.933693
妨	20.071354	7.2970815	-17.053675
𢗗	4.83157	-9.032715	29.864744
燸	-29.901539	15.482785	-12.423399
泊	-8.337133	9.05206	-24.398773
闠	-4.9417677	5.485272	-18.961098
惽	17.329136	22.34181	2.5060933
〃	-11.470386	7.6593804	-29.315767
毘	31.810799	4.925728	1.6938132
搮	12.611533	-7.3322186	27.105925
罰	15.129935	9.97657	-11.368703
畿	-7.2891817	-7.901107	-22.661545
剋	9.245358	11.0476465	-22.695612
帋	13.931757	-22.21505	-11.940051
𠫤	10.891275	-5.8863063	0.85710233
耽	22.582342	20.369864	-2.365901
䂓	12.938426	-5.343856	-29.234497
麁	1.508685	29.652302	-22.372805
𢷤	7.3952045	10.506295	-10.891848
㲉	-33.036278	9.061181	21.39007
犎	-20.206701	-15.046476	20.610418
髆	-5.283766	22.109337	4.839716
俚	19.612364	6.1104736	-7.990371
嚵	6.958486	25.365784	7.033999
蓬	-14.38948	-4.159594	-18.148996
菚	10.801764	-17.112404	6.167327
眩	16.479834	26.442144	3.851759
煖	-29.35113	14.391305	-13.069488
燬	9.449186	9.063824	-5.6636367
纜	33.730965	1.5614349	15.799982
沠	-24.379814	8.0777	-26.462856
𢪛	-3.5734482	16.090584	4.4434114
碼	-25.045341	-24.304663	-15.446593
碯	-24.529327	-24.453144	-15.304684
浣	-25.930702	14.488968	-6.6666064
毳	-10.63954	-2.426815	-1.8432584
垌	4.3976636	-14.114106	16.21378
瞢	18.948383	23.62965	5.2979445
稜	-18.61026	-14.744888	-8.029638
慘	12.443627	26.165981	-11.546112
悖	16.059984	13.962297	-6.70794
𨽻	35.31999	-2.4242747	7.8983917
𨽾	35.977005	-2.8987546	7.622084
婬	17.231976	18.75356	-3.2358422
淤	-12.477683	17.725737	-11.673123
寞	-7.210285	12.901072	-27.597149
屍	4.546184	9.8951025	1.4069409
頷	-8.574044	23.156849	5.600485
鞕	3.1249785	11.783528	5.2043543
禺	-8.222578	-3.5372832	-25.801945
臍	-5.4736757	25.055166	5.010766
稈	-38.89415	-3.507245	0.40727788
脹	-5.720493	32.36804	14.00814
嬴	-35.401154	15.714438	-6.763454
斂	-6.3973393	5.3214107	-7.166037
黠	6.0830126	-9.150532	-38.001953
窑	-21.822088	-1.3280468	3.3945413
劓	-9.608117	16.934908	17.10242
橐	-16.693085	4.653329	2.7007859
咬	-22.810387	5.686325	21.00989
蠕	-34.860416	-13.545035	15.637929
豸	-19.934969	1.5534492	26.828436
癕	-3.0403485	31.184526	7.844069
痤	-1.6398593	30.19334	7.485691
鍋	-24.97722	4.582023	3.9967337
𠍴	16.01332	15.738601	-13.5839615
尅	9.273049	11.065072	-22.67137
匠	-14.14697	-27.97517	-4.180543
罝	-19.5659	-17.018179	26.359955
罩	-10.691882	-9.723064	-10.05946
罟	-18.587526	-18.160992	26.933546
惰	17.283411	0.7479719	-7.4139333
嗤	17.195972	5.624737	-0.42278355
𧹞	28.631178	3.8691132	13.645516
靣	10.51271	35.623474	7.469166
衒	22.772223	3.4200597	-2.16628
璩	3.870786	-30.942432	-2.9299195
𡱈	26.59897	-1.9975294	-33.45557
膠	-29.32835	-15.26026	6.3088818
跳	-25.349264	2.5857139	14.444707
偫	7.2152734	-16.389013	-8.96668
愴	12.454673	27.301628	-11.647451
廩	7.015161	-16.047466	-10.635119
罸	15.097123	9.993481	-11.389726
摼	-9.738762	14.812649	12.97206
翹	-0.92528355	20.886477	-2.0133772
嶮	-0.37775332	9.66744	-14.810008
嵗	26.979664	-15.654945	-11.904643
慠	22.812979	8.968051	-2.6566067
諱	6.496211	-5.93356	-30.427687
譴	16.740978	10.586749	-10.886778
𡙸	15.100019	15.010059	-0.75483495
誅	12.026896	14.686096	-5.9724393
迨	23.457634	-15.15142	-12.988672
闤	-4.93838	5.454487	-18.959616
𦬔	-34.808914	-8.997198	-0.1104149
莎	31.76955	3.9714963	4.587203
慼	13.41884	26.767181	-13.1678505
𤗊	26.162367	-1.6215677	-23.791525
儴	26.206232	-9.166517	9.85628
秖	32.39466	14.005473	-5.093255
𦢚	-1.456781	9.481173	8.563667
䶥	-22.737144	7.934931	14.1983795
腭	-12.084309	22.020735	19.342855
廻	-8.727009	26.96339	-13.825114
歰	18.441538	10.091648	9.206717
恍	-2.564883	20.833328	-31.560425
𢫾	-11.950666	24.226782	3.7444673
蝎	-25.308245	3.9193165	25.17278
菓	-35.045776	-4.7167263	-2.3754284
倣	14.132419	-5.7968464	-26.218248
厈	3.9851658	0.68959075	7.265328
鵂	-29.08246	-7.136958	23.786972
鶹	-29.009884	-7.3245406	23.752684
怜	18.234217	25.924006	-12.46189
尿	-21.929329	25.501522	10.975645
摳	-11.255598	0.3183824	-5.74927
礠	-22.350346	-4.547865	5.079843
醋	-32.1505	6.2152414	5.3811464
雇	13.523003	-8.775783	-6.192206
剝	-10.868008	23.089308	12.248477
劃	-13.695236	28.274277	0.27169338
𡙇	21.403568	-11.879604	-8.607391
蹉	28.78338	6.310461	4.707707
佞	19.765877	12.696072	-2.8562944
𡗚	7.2231216	23.459888	-0.43706113
淋	-27.583656	6.547381	-19.989388
邀	12.235013	-4.015481	-19.214384
㿈	-2.7918615	31.001211	7.2703595
鵝	-30.247753	-6.535101	12.583834
賄	12.650485	-7.3284535	-7.9588447
𡩺	11.056256	7.87558	8.950909
厄	6.705291	14.92693	-4.8297777
泡	-23.653246	12.532019	-22.570522
圜	17.768648	11.30499	-33.01557
礭	-1.5321966	20.45787	-26.501045
縫	-3.5870023	2.347969	-2.45383
控	0.5389728	12.0596075	0.038637307
懶	17.699211	-0.24717113	-5.935567
翫	0.16816427	11.205063	-21.048435
覔	18.336119	0.49867755	-34.347073
呻	13.199017	32.346363	-3.4795768
𢚰	21.249306	29.612007	-6.714738
皰	-5.734406	32.782265	11.067564
弁	-12.475067	-10.804217	-17.123093
噁	34.45597	5.4168005	17.214779
𪐭	4.1521163	-8.991829	11.735203
炮	-24.457727	4.395526	-4.15741
𠷐	34.868656	-10.344404	2.189106
饍	-33.685783	12.200071	-1.4803145
咃	28.794224	-1.7096666	10.448645
滼	20.700844	-4.8348417	7.104787
某	30.621983	-17.58504	-5.520155
庠	-2.0183213	-3.123319	-26.961363
堤	-12.587602	3.4311917	-20.140564
柁	-16.397125	12.622599	-15.795074
泄	-18.399975	29.89541	-12.824265
倡	20.249294	-3.386322	-0.3878924
悎	19.517479	19.475792	6.09934
橋	-12.7681055	4.6689644	-21.290361
悚	7.6994147	22.373093	-11.86428
僚	4.185064	-6.279914	-17.946432
㵎	-16.976063	0.22444102	-20.542429
蝱	-21.290108	3.2265556	29.850922
蹎	4.366872	17.931135	7.361083
傴	-0.62104565	25.584305	5.3536253
僂	-0.47121537	25.679276	5.406935
黶	-26.333876	21.270521	13.773976
腐	2.7472692	8.169717	-0.6960908
熳	-27.933125	-6.923196	-8.101183
舃	-12.523727	6.123016	-5.2185764
鹵	29.340824	20.198334	14.575408
𡚁	-0.8290378	7.260815	-3.7054982
蝸	-22.396301	-12.6306715	20.120047
𢍆	12.160363	9.90768	-29.97315
欻	-5.79742	20.801146	-30.063541
飈	-20.89723	9.897683	-13.359043
穌	29.59154	11.764387	10.673531
：	26.487446	3.692563	-10.479092
「	34.051983	6.5906277	-15.273906
」	25.682684	3.910637	-10.775065
，	35.167244	7.92917	-18.039858
績	13.360607	-13.652176	-16.492704
、	36.059425	7.7844048	-18.969522
個	34.967537	13.291781	-4.1734104
榷	2.6580236	0.46001494	-16.23013
〇	29.52478	-10.816825	-19.58357
～	32.646572	-9.113307	-19.475056
們	22.14615	-9.511244	0.6467463
疏	23.392708	-8.762824	-26.539133
嚆	-20.701199	16.656431	3.4204478
蒐	16.991943	-16.59287	-24.766916
週	27.15762	-17.927282	-21.441753
憾	16.893162	19.771296	-10.964822
龐	-6.0335765	-8.538693	-33.476006
派	10.266303	1.2039249	-31.463573
蕪	-9.896042	12.050631	-12.679933
熒	-9.829168	2.0059133	-36.650803
！	33.552143	8.529502	-17.261906
摘	15.934658	-17.362402	-22.848154
話	26.80841	-3.01409	-20.151672
剔	-18.89742	9.999285	-0.6811351
？	34.545326	8.107696	-17.63084
查	18.79237	-3.5183716	-29.971739
－	35.29343	-3.8176005	-17.180664
佔	15.211775	-11.239686	-7.6636004
註	21.984507	-8.778994	-26.49338
；	35.493244	7.8641653	-18.345438
複	-14.343931	-12.960088	-6.3028398
些	35.271408	12.766962	-3.195726
煐	8.93423	-23.97954	3.0533638
着	27.04747	24.769424	-6.6419387
趁	-4.9998994	20.73504	-7.383381
.	38.72102	3.6843872	-5.5296707
麓	-16.979345	-10.664627	-18.173319
燁	-7.4757853	0.15326379	-35.37778
洙	-13.061655	-2.6230726	-29.596066
這	32.46652	13.049982	-3.4531505
份	-15.907065	3.931975	-3.1578505
晙	3.2972353	-30.643852	-1.5815299
笥	-12.291878	-21.731558	-5.0366445
鬥	5.1083984	28.754402	-6.5576515
襁	19.015001	-22.299633	-1.5251968
褓	19.012327	-22.295868	-1.5195204
凰	-27.871292	-9.811177	15.737142
妊	20.57285	-22.183693	1.2681167
娠	20.410606	-22.87877	0.5975679
脈	-28.922335	6.337003	-26.259544
做	33.848907	15.071941	-2.3341057
丐	5.999355	-9.358211	-10.052116
滄	-14.725757	2.9164028	-26.073809
姊	23.937164	-13.664587	-2.8253186
努	-0.71643734	34.19185	-6.8944535
掘	-18.162266	33.330017	-4.7046027
很	18.432552	10.5212145	-18.70252
需	10.09899	-13.686416	-8.621868
冽	-25.393955	10.521836	-15.946079
岩	-20.346956	-11.616739	-15.812003
找	18.603216	-0.38212276	-34.738678
算	13.2584	-9.081172	-40.43933
夠	31.833605	16.534075	-5.9305167
怎	32.20134	16.71741	-5.3256874
樣	35.68366	12.880181	-3.3765056
系	10.230343	1.1264206	-31.475212
拓	-10.159811	27.079048	-2.456643
—	22.555481	-17.194641	4.7611647
に	18.005413	-12.71757	-32.41339
リ	14.094379	0.602479	-41.953205
ら	17.672394	-15.246724	-30.47758
か	17.822802	-16.100697	-30.991991
さ	16.909744	-17.493788	-29.818182
れ	18.315819	-14.901786	-31.337755
た	17.348528	-14.9012575	-31.296148
の	18.9356	-12.99133	-32.61297
と	18.697855	-13.943701	-32.31424
『	34.063255	6.5985007	-15.276969
』	25.649471	3.9170647	-10.841492
瞭	-1.3742129	4.1882944	-35.552555
冗	21.949432	-4.429488	-8.564712
宛	-5.71662	17.181986	-28.869986
恆	30.078402	-20.722286	9.499647
碍	1.8540525	8.226866	-10.66862
で	17.752718	-15.74391	-32.997246
は	17.84906	-13.169648	-33.507
泛	-15.482273	6.638592	-24.375984
訝	9.174018	21.66898	-9.519159
幕	-7.8638997	-6.6872244	-9.599657
稿	16.796381	-13.279897	-24.648579
い	17.86766	-14.566785	-32.691372
て	17.78517	-13.491807	-32.540756
頁	32.2861	-10.05055	-17.625854
誌	13.770346	-21.563555	-22.619064
它	30.125261	9.893389	-3.0128791
鎌	-23.52694	13.669138	7.581458
す	17.968296	-13.429284	-30.240223
る	17.837301	-13.983037	-31.54361
核	-35.52974	-6.3093963	-1.4990914
璿	4.8724394	-15.834772	-29.380201
つ	18.168352	-15.561417	-32.224552
另	27.067123	-7.6140375	-5.0438643
栂	7.741474	-14.8532915	7.238484
頴	2.6695492	-7.7261553	-36.280605
焦	-26.588463	4.321993	-7.247555
櫫	22.360548	-10.355114	29.881563
箴	13.15656	-8.888587	-22.355642
概	24.452578	-4.6767383	-33.407013
曖	-0.13901073	13.9075775	-30.10434
盾	-15.392646	18.911306	6.6676545
勅	11.441536	-1.6955377	-23.418558
拖	-10.591364	16.026487	-9.937717
．	36.464367	7.7527313	-19.551231
把	-9.349504	15.538652	2.3082802
岬	-18.077387	-16.255066	-22.200275
卍	17.668201	-33.74689	1.8791835
倻	36.372463	-11.099025	0.5949158
礎	-7.835333	-18.918705	-7.108736
岑	-19.166552	-13.2850895	-16.081772
樸	1.1026936	6.364421	-24.641449
咒	12.456879	12.804231	-19.923918
峰	-21.744484	-11.775243	-17.145296
擴	5.169115	7.451845	-32.93957
溯	-22.840492	7.404131	-29.771875
び	19.619818	-17.385126	-34.550816
膽	-7.3253746	28.160059	17.91665
迺	17.30757	1.4620183	-18.176888
胯	-5.2746797	21.4578	6.6427445
唇	-13.262821	21.093327	17.201464
閼	37.42182	-11.289766	0.7713513
惆	11.380431	26.620966	-14.04402
悵	11.470041	26.715853	-13.887166
慵	-8.639749	-2.8998685	-12.954143
斤	14.686305	-23.391434	-7.577515
愆	15.55365	15.512363	-13.492964
艮	-19.061363	21.408047	-23.142878
怪	9.481119	21.17159	-8.71757
湼	28.276264	-26.719238	5.7854223
砕	-14.853614	31.671713	9.46138
萎	1.1116759	35.077454	-0.8544441
卵	-33.660114	8.622569	17.728685
惚	-1.6928858	21.562176	-32.460064
𥸩	25.976	-2.084513	-23.726738
𩂜	-10.891785	26.009764	-22.38015
宝	-21.608582	-26.565071	-12.819132
捻	-10.447139	21.900955	2.7167213
懍	-3.0849884	21.032715	-25.008305
体	12.625915	8.716609	-38.467693
𠡠	9.895114	-32.99817	-6.6647515
皈	6.46961	9.391818	-37.73128
敲	-16.488573	22.108494	-4.659407
敀	7.0642886	9.611722	-37.585712
覚	20.761791	13.913376	-26.988075
拠	7.517964	10.388121	-30.464968
耴	-11.897421	18.320177	3.760367
戱	17.412943	1.7688191	-0.6520906
尽	5.652297	-6.909107	-43.312626
処	-10.466826	25.650782	-22.418022
园	9.246775	10.327725	-36.912395
托	-9.960575	26.899612	-2.3009722
声	7.194924	37.232517	-7.4374003
変	3.027474	24.686188	-17.918175
攴	-9.066224	18.973415	33.813965
𣃥	26.999619	-14.455936	7.566689
𥤮	-15.201238	-19.21339	-10.429209
謵	-8.747921	-4.682227	32.449776
夌	-7.629974	-15.62491	7.875621
棗	-34.97802	-7.257162	-1.1507593
覘	2.2218993	-2.9834933	-10.755901
举	25.587706	-0.8180464	-25.88315
枚	14.124814	-23.53643	-7.5298605
奠	4.1465435	-21.67797	-12.051988
来	32.76241	12.382274	-12.690321
哭	12.755311	31.200974	-7.9345965
顫	5.39994	23.816208	-11.298562
暖	-29.006937	13.697321	-13.44708
灯	-10.87553	2.3476999	-40.256058
帖	20.5015	-6.0705876	-29.222378
迁	2.379952	26.159994	-17.472712
莭	32.4513	-8.557188	-9.877638
囙	21.981735	14.608034	-21.783628
双	4.9152875	-0.9407243	-42.887604
㝎	9.715669	-5.145017	-37.240627
蹀	-0.5939925	16.352547	-0.6744051
䋄	-8.4129715	3.7082524	12.977348
随	17.682137	22.052944	-22.426931
𣅀	13.3981695	4.8251257	-28.70739
个	35.026546	13.512015	-4.7447896
詺	24.058863	-4.891254	-15.695519
偹	16.091932	-11.079755	-15.903733
蕳	24.909685	0.7410466	-32.196392
佘	-2.9263334	-12.065097	-25.426409
圎	17.766085	11.244709	-32.98052
嘖	19.175114	11.07954	-10.132349
篾	-8.709043	9.654583	0.18268928
迢	-4.278152	13.858638	-21.115135
狡	16.770634	13.416337	-0.2830719
猾	16.892979	13.499037	-0.40923184
瓮	-23.83054	3.7675133	3.8461952
㣲	1.4931375	31.049694	-23.238327
嗚	14.953338	29.118347	-7.158201
淶	8.054291	-29.227423	10.632272
牗	-2.6917813	-8.305525	-7.7949996
亰	-4.4970527	-34.08166	2.5625162
𥝠	17.686413	-15.106033	-8.107642
硯	11.739725	-21.332685	-16.185047
厼	-6.385946	-14.740812	25.350134
渺	-15.447906	6.1813097	-28.327108
裘	-10.884951	-3.6331077	-2.9367104
㢱	7.8771424	-29.471415	-22.340328
弥	27.139359	-14.984938	8.003122
旀	3.5729978	-21.962492	3.9129782
窠	-23.353985	-20.416353	5.6835375
仿	15.054823	-5.31903	-27.164066
礼	18.247635	-4.4273973	-17.299377
閞	-2.5809088	-12.224666	-12.524541
匙	-20.507992	9.393275	1.1593422
筯	-20.52861	9.566203	1.5104163
汍	-20.019724	1.9744347	-25.874348
权	-4.1446123	6.890712	5.853174
卅	32.78519	-10.931161	-18.830027
螘	-20.776962	5.2518787	27.524925
迸	-3.3514774	15.418225	-4.3996763
